id,label
7773,0.000403
4417,0.999996
3335,0.016557
7141,1.000000
8301,1.000000
12029,0.000000
7528,1.000000
945,0.999488
2373,0.999999
807,0.999986
926,0.000030
5324,0.894881
1957,0.000005
5066,0.000431
1084,0.000000
3815,0.000042
3187,1.000000
5376,0.999931
9360,1.000000
8952,0.999996
8864,0.999997
11734,0.716557
2782,0.000000
2533,1.000000
9591,0.000172
2885,0.998148
8364,0.999899
741,0.066953
1989,1.000000
369,1.000000
618,0.000006
6329,0.000000
5908,1.000000
6030,1.000000
11493,0.000000
2921,0.001629
2664,0.999997
6830,0.000000
10737,0.000148
5860,0.999908
4824,0.999998
4111,0.000000
2448,0.996215
4213,0.000155
6831,0.999974
8412,0.999964
5764,0.000000
11825,0.999881
5770,0.001090
4302,0.999996
5900,0.000000
6674,1.000000
8009,0.000000
513,0.999984
6712,1.000000
7434,0.001050
97,0.999999
5494,0.669273
1026,0.000277
11377,0.000000
10343,0.000000
7780,0.006120
4384,0.000116
2990,1.000000
8706,1.000000
10530,0.000022
5157,1.000000
9861,0.999996
12093,0.000188
2909,0.000043
9640,0.000000
5235,0.844419
4283,0.006849
10903,1.000000
8559,1.000000
1301,0.999990
7946,0.999999
1853,1.000000
10710,0.997100
136,0.000000
687,0.999450
11003,0.000187
11141,0.054006
6198,0.000185
10536,0.005280
11611,0.000003
5121,0.999734
9439,0.000243
7890,0.000001
7436,0.999996
5030,0.240313
6254,1.000000
11495,0.009094
9809,1.000000
3424,0.048686
8622,1.000000
3478,1.000000
9300,1.000000
6336,0.000000
2459,1.000000
1055,0.840396
9274,0.996228
12313,1.000000
8725,0.993960
6073,1.000000
11743,0.000001
8812,0.999961
2748,0.999787
1744,1.000000
2560,1.000000
4655,0.000000
3947,0.999999
4927,0.999813
2446,0.000006
3648,0.999999
1045,0.008860
5940,0.000036
9051,0.999572
8052,0.000000
2478,1.000000
3314,1.000000
149,0.000013
11658,0.031591
1068,1.000000
403,0.999999
6297,0.000001
1505,0.000046
1297,0.000002
181,1.000000
5183,0.000001
1548,0.000000
11401,0.000019
10687,0.000001
10221,0.999482
2858,0.000005
10375,0.387164
6798,0.000000
3133,1.000000
2058,0.539156
11397,0.000012
2677,0.037294
9967,1.000000
11531,0.000000
10247,1.000000
10272,0.213173
1162,0.065499
5725,0.000000
9362,0.999980
1653,1.000000
1578,0.000000
10220,1.000000
10549,0.000032
8751,0.000038
725,1.000000
3010,0.000128
3089,0.999942
5345,0.000000
8668,1.000000
1844,0.002154
10773,1.000000
3641,1.000000
8922,0.000000
1485,0.000015
8266,0.000002
9814,0.856953
9802,0.000000
6818,0.995980
6121,0.999984
1637,0.998388
11404,0.000000
11558,0.183625
8162,1.000000
7574,0.108371
9366,0.999992
8847,0.983425
2185,0.999999
5736,0.000026
295,0.000002
1923,0.000000
4466,0.999927
4492,1.000000
1476,0.998294
5083,0.000000
9232,0.001150
8064,0.996030
7681,1.000000
1273,0.993073
12398,0.009190
8877,0.990150
7506,0.000000
4881,0.000423
6364,0.002068
9665,0.000000
7611,0.000001
5269,0.000000
116,0.000000
2963,0.052340
11225,0.001985
2596,0.000220
1805,0.000005
2691,1.000000
10135,1.000000
8728,0.985198
11908,0.067179
8408,0.000000
11068,0.000065
11267,0.008923
3872,0.000000
5817,0.006171
3025,0.000000
12031,0.000175
4682,0.000000
279,0.000000
7103,0.000001
1417,0.000001
4225,0.482055
3869,0.000000
11467,0.000004
10491,0.000980
7237,0.999830
622,0.000000
4977,0.001738
9998,0.000000
194,0.000000
11855,1.000000
3670,0.000136
9411,0.000031
8709,0.000787
5856,0.002340
5654,0.844104
6282,0.840824
1917,0.999520
11094,0.000002
809,1.000000
10912,1.000000
304,0.000000
10447,0.999995
9019,0.000013
3556,0.000000
4982,1.000000
4973,1.000000
7358,1.000000
4670,0.000111
10584,0.999988
10742,0.998434
6992,1.000000
1448,0.992409
12275,1.000000
10703,0.000000
4915,0.999996
2773,0.000501
58,0.000000
1712,0.000031
4331,0.068885
2747,0.009882
11768,0.000010
10136,0.999775
5283,0.142322
9466,0.002092
11889,0.000000
6305,1.000000
1837,0.993370
1992,0.000002
11518,0.000000
1558,0.000000
8638,1.000000
1596,0.984953
3150,0.998153
643,1.000000
10833,0.069031
12158,1.000000
4158,0.000029
1368,0.000352
4346,0.000035
6194,0.168604
4619,0.000888
8607,0.995572
7675,0.000000
5550,0.999996
9676,0.000000
11606,0.000009
8265,0.000219
1516,0.999999
7579,0.999466
8183,0.999997
4629,0.000000
4520,0.999999
2779,0.000022
8368,0.000214
67,1.000000
9335,0.999999
6553,0.000000
2724,0.976942
2060,1.000000
1779,0.000001
1288,0.000017
1931,0.000373
1818,0.000000
8895,0.000138
10365,0.000001
4132,0.997768
10440,0.000092
9539,1.000000
7354,0.000000
4448,0.005894
1715,0.999955
9862,0.000000
5460,0.000004
8734,0.000000
10066,0.000202
9590,0.000229
2876,0.999777
1477,0.999999
2994,0.000010
4406,0.823255
11551,0.000000
9797,0.999998
626,0.999999
5914,0.000000
12117,1.000000
11157,0.995223
10815,0.996619
9096,0.000239
2805,0.000038
1916,1.000000
7609,0.999999
409,0.035114
7844,0.000000
10373,0.000000
2844,0.999999
11362,0.000030
7813,0.996055
6913,0.000022
10657,0.060873
6026,1.000000
7610,0.000017
1819,0.342359
2899,0.895405
174,0.000004
147,0.999990
11549,0.341900
3656,0.000237
6009,0.000000
957,1.000000
1428,1.000000
4625,0.000467
6459,0.000522
11224,1.000000
4867,1.000000
2705,0.000000
7772,0.000000
1455,0.000000
7834,0.989906
11441,1.000000
3534,0.000723
84,0.000005
4338,0.999991
5517,0.956217
12172,1.000000
11703,0.000001
4806,0.000701
5297,0.000000
2679,0.999437
10406,0.962565
322,0.999150
7986,1.000000
844,0.840047
9249,1.000000
3360,0.000001
3632,0.809049
2001,1.000000
8197,1.000000
4782,1.000000
6560,0.999743
3496,0.000001
8699,0.999987
3620,0.001260
1786,0.220829
9413,0.991061
7175,0.000003
7224,0.000000
4471,0.008625
198,0.000000
1648,0.000000
3080,0.000000
7651,0.000062
854,0.850081
10005,0.000000
2965,0.000000
10996,1.000000
6997,0.999996
1592,0.011636
9344,1.000000
1291,0.003259
7102,1.000000
9264,0.000001
1149,1.000000
6618,0.000002
3320,0.000001
8081,0.000017
9270,0.462617
7108,0.000000
7115,0.000466
7284,0.000029
11422,1.000000
3807,1.000000
11379,0.999999
5781,0.072331
2495,0.000797
1109,0.003400
3227,0.000063
9803,0.000000
12209,0.000000
858,0.961536
3178,0.999999
7097,1.000000
1895,0.999768
1374,0.000097
270,1.000000
2219,0.000090
2376,1.000000
5195,0.000000
11186,0.000119
11399,1.000000
11614,0.000000
8803,0.000282
7431,1.000000
11612,0.000000
5711,0.000402
1370,0.000000
5777,1.000000
4589,0.000000
10474,0.999999
9916,0.999877
1814,0.999994
5018,0.091502
401,1.000000
603,0.000001
11378,0.999987
11039,0.000000
4924,0.000248
11726,0.000000
4771,0.999910
11455,0.000000
8407,1.000000
5017,0.292331
682,0.000008
10114,0.001037
8549,0.036179
5472,0.000005
11862,1.000000
8628,0.999977
357,0.000000
3622,0.000003
10457,0.005443
3430,0.999948
9674,1.000000
12039,0.999994
9517,0.000001
11144,0.000000
8736,0.999995
1172,0.999878
8410,0.000005
2104,0.031028
5948,0.999993
11400,0.999996
473,0.999558
8105,0.381453
4833,0.000003
9646,1.000000
10696,1.000000
334,0.000939
6616,0.000000
5870,0.121476
1961,0.126586
8717,0.000005
9782,0.000003
9627,0.000009
10813,0.000000
2659,0.924808
10794,0.999939
11189,0.999986
7179,1.000000
10192,0.997173
7712,0.000000
2729,0.007013
3377,0.000000
2415,0.000030
793,0.999981
1906,0.999992
1207,0.999657
4247,0.999996
6390,0.000017
12431,0.992352
114,0.000001
8491,0.256235
8001,0.000000
4928,0.000000
4654,1.000000
6263,0.000001
6504,0.845056
6007,1.000000
10408,0.000069
7688,0.000000
731,0.999839
5467,1.000000
6585,1.000000
8897,0.998949
10376,0.000000
3591,0.000009
11919,0.000000
2635,1.000000
7156,0.000001
4476,0.000000
10712,1.000000
10167,1.000000
1132,0.002427
9783,0.999968
10021,0.000000
1510,0.009473
7794,0.000000
85,0.999910
7866,0.000025
2853,0.000002
9728,0.000000
1583,0.765661
8790,0.000153
3582,1.000000
4724,0.977834
4151,0.000379
4442,0.100996
9103,0.000000
7731,0.000000
9619,1.000000
92,0.000000
7710,0.000138
11090,0.999245
5314,1.000000
3755,0.932290
2775,0.619457
6723,0.000000
6102,0.002255
4453,0.984224
4622,1.000000
6171,0.006148
2931,0.999996
9343,0.999999
9009,1.000000
10295,0.000000
11254,0.999990
11233,0.000848
336,0.000147
5034,0.000000
10538,0.000020
10475,0.000000
10787,0.999144
11070,1.000000
5170,0.000854
11870,0.999997
6298,0.000195
10817,0.000000
3710,0.999825
5119,0.000002
1888,1.000000
6852,1.000000
11334,0.999565
3774,1.000000
12335,0.016133
5263,0.000002
5659,0.000014
3201,0.557347
2341,0.000000
4858,1.000000
1063,0.000000
1564,1.000000
6898,0.051765
6120,1.000000
4728,0.000007
1170,0.999868
11082,0.000009
5663,0.000001
8249,0.994711
9353,0.050107
3894,1.000000
8167,0.000029
8116,0.000000
9486,0.000000
4202,0.000000
8886,0.000000
902,0.000609
11285,0.230034
5810,0.968615
6667,0.000021
11256,0.000147
2953,0.000009
1843,0.856641
7244,0.146097
11088,0.102828
9650,0.000013
220,1.000000
9726,0.000000
10319,0.000960
9826,0.990145
2886,0.000000
12280,0.000042
7191,0.000000
7411,0.005255
3491,0.999996
10720,1.000000
7573,0.000164
3125,1.000000
5883,0.059427
10240,0.000000
6444,0.036271
11625,1.000000
11643,0.985172
3208,0.000059
9950,0.000000
3189,1.000000
2324,0.999997
1224,0.998958
8743,0.054674
7873,0.999999
9091,0.000370
8598,0.000002
5125,0.003823
6454,0.000001
1157,0.999999
10976,0.998928
9136,1.000000
2529,0.072526
2720,0.999252
7514,0.398483
5006,0.000000
3198,0.512035
653,0.000019
850,0.000215
7583,0.000727
9181,0.999948
3684,0.987391
10534,1.000000
6119,0.000001
11687,0.008029
1852,0.024981
2848,0.000135
8609,0.999995
47,0.000001
4423,0.000459
6503,1.000000
9252,0.000000
9533,1.000000
4931,0.967550
4887,0.999981
12308,0.000003
3526,1.000000
3417,0.897682
1948,1.000000
3912,0.000000
8688,0.019703
1985,0.000005
6404,0.999957
8665,0.000000
2064,0.999992
5745,0.003553
9126,0.999977
516,1.000000
3714,0.938900
5836,0.999999
2283,0.000338
3903,0.000086
3577,0.000067
2027,0.000000
5857,0.026249
10488,0.999997
10897,0.050502
3236,0.000000
5929,0.999970
8155,1.000000
4541,0.999999
4845,0.049048
2317,0.000000
11311,0.999990
1469,1.000000
11708,0.000000
8965,1.000000
5844,0.000007
8400,0.011085
3143,1.000000
3658,0.999997
2668,0.000000
5174,0.000000
9168,1.000000
7556,0.007119
3978,0.001130
4803,1.000000
1406,0.000000
11116,0.047050
6874,0.000000
728,0.000000
10367,0.999758
1071,0.000050
3407,0.999999
11793,0.000224
6744,0.042483
4012,0.050177
9959,0.999992
10459,0.000000
6525,0.999994
4797,0.999990
11594,0.001479
11770,0.999955
459,0.998623
11498,0.000329
11880,0.003345
2431,0.999998
8514,0.000036
12202,0.000000
4392,0.000000
8090,0.000075
7450,1.000000
8712,0.999984
1047,0.000015
3023,0.000069
9205,0.000015
7872,0.919160
6775,0.999991
4008,0.000001
7164,0.000000
4455,0.000000
11074,0.000000
7949,1.000000
1706,1.000000
6094,0.999996
3971,0.000185
1752,0.000000
10416,0.000031
11541,1.000000
12374,0.000000
1075,0.999574
9235,0.277929
5907,0.000029
4048,0.000001
9427,0.999997
10615,0.000000
7189,1.000000
6283,0.999762
4693,0.999999
6472,0.001943
11597,0.000029
7719,0.995885
7112,0.999899
4521,0.000000
4934,0.000002
2755,0.999821
1183,0.997766
4874,0.992203
5522,0.999998
2224,0.000005
8930,0.000054
8050,0.103738
10019,0.000000
527,0.263474
9142,0.053590
8669,0.001689
5340,0.889960
3220,0.000000
10521,0.000002
4007,0.258274
12058,0.108737
7958,0.000000
8674,0.945893
5362,0.508410
9196,0.024977
5824,0.999999
12205,0.012871
10723,1.000000
5413,1.000000
3928,0.999561
2833,0.999974
1763,0.000002
5379,0.000000
8540,1.000000
7248,1.000000
1561,0.012359
2179,1.000000
10173,0.000000
8871,0.000000
7700,0.988081
1221,0.002007
9996,0.993642
333,0.004266
2000,0.999995
1080,1.000000
5108,0.359084
11497,1.000000
10748,0.000006
11499,0.000038
2421,0.000000
11802,0.908834
9053,0.000034
8753,0.000000
7608,1.000000
6861,0.016600
1903,1.000000
9710,0.000000
3315,1.000000
6319,1.000000
8707,0.999999
6954,0.000000
6251,0.182861
5129,0.805638
10362,0.000330
3743,0.000004
9376,0.002290
368,1.000000
946,1.000000
4167,0.000005
8354,0.000069
11921,0.999993
10969,0.825455
3209,1.000000
10739,0.998613
6923,1.000000
4172,0.000550
10949,0.001392
6964,0.003477
1492,0.000000
7186,0.004297
11746,0.010130
5832,0.000006
8586,0.000000
3841,0.000507
1809,1.000000
4572,0.000302
465,0.000000
12237,1.000000
4043,1.000000
1881,0.998596
11881,0.204116
9655,1.000000
219,0.999957
7382,0.078948
2625,0.000002
1530,1.000000
7654,1.000000
10663,0.996303
5370,1.000000
6670,0.999688
5247,0.000001
1669,1.000000
4058,0.000015
1127,0.000001
5668,0.000091
4695,0.000000
984,0.999801
11492,0.000001
10895,1.000000
6715,0.999979
207,0.999999
8385,0.006387
7371,0.999998
6672,0.999905
5479,1.000000
10884,0.000000
5386,0.000000
6597,0.000000
2170,0.000010
64,0.999091
4178,0.999914
5831,0.999990
2686,0.000000
9301,0.000035
4036,1.000000
3382,0.000000
7449,0.999892
6945,0.915137
1915,0.999957
12048,1.000000
9237,0.000069
12271,0.986103
12432,1.000000
2575,0.941078
6242,0.999950
2238,1.000000
10281,1.000000
5542,0.000000
8059,0.000050
2714,0.170791
9265,0.000000
781,0.975549
11318,0.000004
6753,1.000000
10620,0.992989
1433,0.999601
872,0.000975
3667,0.000779
6367,1.000000
6371,0.000000
2410,0.004992
392,0.245977
159,1.000000
5143,0.070534
377,0.990060
9349,0.000000
129,0.000000
1611,0.002140
9286,0.981020
838,0.000001
2028,0.000004
4405,0.999999
4377,0.000002
2387,0.003047
4270,0.000012
1317,0.975144
12293,1.000000
8972,0.853418
6931,0.000000
1943,0.000001
7065,1.000000
1303,0.000000
11084,0.376960
10003,0.999927
7765,0.306525
8798,0.000000
12053,0.002834
9805,0.000000
9212,0.999893
4543,0.999999
9720,0.000541
7151,0.000376
7377,0.000009
3817,0.999979
6755,0.000000
5760,0.193735
7903,0.999990
3042,0.000000
8512,0.999892
2496,0.064188
9,0.000000
7035,0.045510
11575,0.980230
928,0.005327
1641,0.008724
12279,1.000000
5593,1.000000
1392,0.000000
6386,0.000000
7795,0.000000
6037,0.000000
9293,0.000643
532,0.934629
9876,0.000000
7460,0.000001
3999,0.999999
11684,0.000199
3465,0.005802
2491,1.000000
5241,0.999996
5043,0.000023
602,0.000237
8894,0.000000
7206,1.000000
7379,0.975424
10374,0.999976
3640,0.001950
3654,0.002637
7838,0.999999
2246,1.000000
11484,0.000020
10106,0.000000
3970,0.990055
9062,1.000000
3775,0.999999
9454,0.000415
10030,1.000000
9694,0.863084
1466,0.665958
9050,0.000000
4082,0.999255
6181,0.014697
9702,0.997380
10171,0.000000
1866,1.000000
12388,0.000004
9334,1.000000
9014,0.000724
4964,0.000017
329,0.000000
3770,0.977713
9324,0.002736
12126,0.960090
4440,0.000098
7209,1.000000
719,0.999997
11054,1.000000
328,1.000000
4623,1.000000
4784,1.000000
3514,0.000212
1672,0.998959
1815,0.000032
1725,0.999959
5713,0.000030
7621,0.000000
5185,0.000000
7942,0.000004
7442,0.000000
61,0.000019
4677,1.000000
7454,1.000000
3717,0.977900
8617,0.000001
2033,0.513265
4827,0.952059
12480,0.000259
1699,0.001178
4719,0.438378
1287,0.545443
8882,1.000000
530,0.000000
10987,0.000198
11665,0.999824
3855,1.000000
8624,0.000020
7474,0.150513
6210,0.000000
10064,1.000000
3536,0.999842
7424,0.000140
9416,0.999945
1713,0.000000
9636,0.000000
10979,1.000000
8416,0.999992
5845,0.999842
12174,0.970936
5766,0.997402
10062,0.000117
4687,0.000045
823,0.999999
12323,0.914520
10310,0.378608
5752,0.987074
6575,0.000000
7290,0.000559
9664,0.999997
4221,0.003871
732,0.999303
2618,0.000002
8521,0.361662
12446,0.000000
2882,0.999927
10495,0.000012
1200,0.999976
9160,0.000000
4063,0.889068
4744,1.000000
11960,0.999895
4554,1.000000
9648,0.000175
6843,1.000000
2761,0.999756
3976,0.000000
8313,0.000000
890,0.352191
11809,1.000000
1437,1.000000
4445,0.000074
3497,1.000000
6003,0.000000
11967,0.999516
8786,0.999889
5113,0.001671
5838,0.000000
11380,0.224657
9120,0.000002
3350,0.000006
8465,0.000000
5353,0.000088
1415,0.000011
5922,0.999555
7260,0.999023
2940,0.999284
5626,0.000000
11688,1.000000
4567,0.999998
11615,0.000005
1160,0.000000
5746,0.000246
12005,0.999962
3472,0.271300
3090,0.000000
51,0.000000
12133,0.923144
7161,0.999990
1678,0.999985
8775,1.000000
6963,0.999999
544,0.716084
2628,1.000000
397,1.000000
10046,0.998627
6455,0.995795
9388,1.000000
6394,0.999989
73,0.999968
3415,0.000024
1037,0.999987
10680,0.999081
2301,1.000000
10849,0.036220
3132,0.000000
4776,0.034941
3628,0.000002
3740,0.000865
1156,0.000000
2629,1.000000
3168,0.004620
7207,0.013711
5915,1.000000
12194,0.000000
7486,0.002842
2041,0.999773
5014,0.060674
4563,0.001595
4908,0.999997
5568,0.999992
4542,0.000005
1237,1.000000
3293,1.000000
260,0.000000
5656,0.999995
10769,0.999995
3035,0.000000
3696,0.000001
1141,0.000000
9607,1.000000
11996,0.001172
6117,0.177685
2982,1.000000
3586,0.000491
6136,0.001337
3213,0.000001
4253,0.000000
4660,0.002157
7817,1.000000
11277,0.999993
2127,0.000060
3881,0.002049
3468,1.000000
10943,0.995202
4212,0.000051
12500,0.006513
11479,0.000043
7370,0.998478
1864,0.000000
8562,0.997600
11671,0.995861
2345,0.999966
1697,0.000009
7775,1.000000
9226,0.000000
2476,0.999998
10602,0.510396
5772,1.000000
6492,0.999839
1139,0.147093
5216,0.998294
9004,0.980760
9107,0.000006
3705,0.000000
8263,0.999972
505,0.000002
7563,0.815587
8298,0.000000
1140,0.000000
6623,0.000039
4703,0.000240
1833,0.000012
8147,0.999658
4525,0.000016
5035,1.000000
4759,0.059041
2681,0.000000
10616,1.000000
8782,0.001272
1148,0.000000
339,0.000003
4138,0.998909
5849,1.000000
8698,0.000038
4187,0.000000
1973,0.000967
5786,0.000000
2335,0.000008
3146,0.000000
446,1.000000
5755,0.840546
9390,0.000000
5032,0.001305
28,0.000000
4354,0.920587
9568,0.999999
6967,0.999954
1078,0.000000
6314,0.000000
11791,0.999897
9779,0.995315
7537,0.999978
10918,0.000000
10463,0.000290
9016,0.001420
9020,0.000000
10585,0.000001
5022,0.999981
12329,0.948477
3806,0.999981
2508,0.000731
11263,0.000006
6267,0.250273
9493,0.999999
12264,1.000000
11361,0.000001
11986,0.999985
7820,0.997222
7148,1.000000
6043,0.000000
11717,0.177370
12362,0.996877
11,0.000098
12425,1.000000
9742,0.999999
1128,0.000153
1534,0.000002
7924,0.000000
11303,0.999648
7726,0.000000
4333,0.999993
9838,0.000004
8107,0.000267
9941,1.000000
7452,0.000000
11125,0.929087
8068,0.999615
8934,0.000108
10290,0.863306
288,0.000004
8489,0.000005
8425,0.000010
4066,0.021784
9491,0.000002
36,0.000069
9989,0.999943
2472,0.958694
4274,1.000000
2941,0.000019
111,0.999783
1353,1.000000
9474,0.000000
490,0.982443
8278,0.891230
9365,1.000000
6321,1.000000
6049,0.999994
7916,0.999982
10089,0.015820
1315,0.998595
6249,0.999996
3782,0.560245
8754,0.000004
12164,0.000000
12111,0.999998
10809,0.000000
842,1.000000
4621,0.311558
8935,0.999999
852,0.000046
8757,0.000000
11624,0.000001
11852,1.000000
218,0.000000
6264,1.000000
4485,0.000000
10823,0.000057
1933,0.938243
2357,0.999999
6004,1.000000
5790,0.000000
4668,1.000000
11552,1.000000
9791,0.000730
8697,0.940804
568,0.999705
2735,0.000104
1680,0.000001
10131,0.998576
9677,1.000000
4912,0.999992
11879,0.999969
2418,0.000000
6905,0.000000
10465,1.000000
2087,0.000006
11620,0.000000
11663,1.000000
1890,0.006630
9738,0.999981
4157,0.000000
5572,1.000000
1829,0.996100
6683,0.000001
1154,0.959287
1470,1.000000
10591,1.000000
7490,1.000000
1033,0.729228
3698,0.000475
11789,0.999969
4956,0.040339
1855,0.910715
3197,0.000016
12089,0.268240
3762,0.000000
10165,0.003131
12343,0.015615
9088,0.999763
4249,0.000000
12359,1.000000
2200,0.000000
2451,0.982509
5270,0.000029
11043,1.000000
6376,0.000154
9557,0.911557
5586,0.999960
4356,0.000279
9849,1.000000
2234,0.002561
4574,0.999996
9022,0.999998
6788,0.000000
2507,1.000000
3243,0.999999
2593,0.019792
9326,1.000000
7862,0.000000
4137,0.000000
8276,0.999999
7110,0.951051
8193,0.999997
10921,0.001336
12214,0.000000
4641,0.997061
710,0.990922
2264,0.953000
5582,0.000000
9377,1.000000
11837,0.000184
7743,0.000120
5927,0.002639
5468,1.000000
4940,1.000000
10924,1.000000
11405,0.000034
10917,0.001975
4880,0.000049
8732,0.999999
212,0.999996
7503,1.000000
11808,0.000000
1115,0.996486
8828,0.999851
972,0.028168
9184,0.999914
4764,0.000005
656,0.997745
9066,0.996269
8446,0.000000
5964,0.000019
8802,1.000000
4817,0.000000
11503,0.994645
1616,0.000690
10476,1.000000
10874,0.000009
420,1.000000
10088,0.000000
10764,0.000002
10341,0.000033
7875,0.999729
7859,0.000000
10002,0.000299
6060,0.000385
2749,0.000000
9817,0.999543
5734,0.000739
3281,0.000143
10693,0.000000
11433,0.000001
6695,0.234508
4217,0.000055
9359,0.001222
3521,0.996422
5923,0.144214
2230,0.989367
7182,0.000000
1423,0.038791
8448,0.999566
8356,0.000000
1683,0.000243
1281,0.000000
487,0.000004
6554,1.000000
8942,0.000111
737,0.000004
10251,0.980961
11585,1.000000
6326,0.000016
9482,0.000000
11554,1.000000
3646,1.000000
7905,0.023528
11927,0.999941
1041,0.000133
4054,0.999754
8700,0.999999
11356,1.000000
5236,1.000000
2473,0.001458
10673,0.999998
7289,0.035480
3200,1.000000
118,0.999393
6071,0.000003
4630,0.998821
3331,0.999994
12471,1.000000
3636,0.000000
6911,0.992607
3630,0.871947
8937,0.000000
5375,1.000000
8851,0.000009
7006,0.997571
10609,0.717412
6128,1.000000
7223,0.914756
7943,0.012156
5228,0.999644
8993,0.999404
5213,0.000000
2505,0.999999
4105,0.000000
8283,0.999994
5238,0.997277
3416,0.960441
4697,0.000001
3230,0.000000
6773,1.000000
5385,0.999999
6506,1.000000
3934,0.000556
7911,0.952386
7204,0.000167
4034,0.000018
8190,0.881752
6434,0.000002
9587,0.000000
8166,0.995547
2933,0.000038
5801,0.750570
12002,0.000102
10517,1.000000
6983,0.000000
9850,0.999513
5607,0.999987
11366,1.000000
4481,0.000030
5608,1.000000
5802,0.000004
9248,1.000000
1210,0.999997
9405,0.000005
5805,1.000000
349,0.289598
1700,0.000288
7836,0.999845
931,0.000000
3402,0.000011
11765,0.999999
12034,0.000006
10377,0.000000
5401,0.000035
11368,0.012837
7280,0.018561
6430,0.000000
4148,0.000003
5151,0.000002
10554,0.999990
1974,0.000000
12156,0.999976
1085,0.002290
4015,0.000000
8079,0.003401
7680,0.999968
1362,0.060342
12350,0.997982
6701,0.999998
1425,0.000004
1598,0.950109
2342,1.000000
4608,0.000000
1643,1.000000
12278,1.000000
11027,0.994551
347,0.000018
3676,1.000000
8022,0.000085
1190,0.075516
240,0.998624
4362,1.000000
10342,1.000000
10902,1.000000
4822,0.995759
5604,0.973262
830,0.000075
8094,0.000000
712,0.999980
7288,0.000004
8041,0.000017
565,1.000000
4809,0.000000
4369,0.999999
1549,1.000000
11347,1.000000
7104,1.000000
10639,0.999994
4489,0.000027
3151,1.000000
9255,1.000000
4699,0.903982
4112,0.000001
2954,0.000000
7088,1.000000
10722,0.000006
3994,0.000064
12427,0.999999
2879,1.000000
9621,0.000000
224,0.000000
11036,0.999576
8742,0.000000
8069,0.000003
10913,0.999951
790,0.999887
10670,0.008350
53,0.000000
11023,1.000000
9037,0.000002
313,0.037042
9322,0.999914
8085,0.000000
6517,0.971876
8776,0.014577
11928,1.000000
5115,0.000225
11961,0.997884
12246,1.000000
6528,0.000000
9605,0.000645
11861,0.999524
12099,0.999879
11987,0.992853
8680,0.001198
5949,0.000003
3073,1.000000
5191,0.997131
906,0.000000
10074,0.005587
1480,0.000001
7928,0.999998
798,1.000000
2183,0.000000
7299,0.000093
4437,0.821711
5397,0.000000
395,1.000000
7010,0.999482
7542,1.000000
765,1.000000
8557,0.999081
3541,0.000000
3545,0.000001
11680,0.881085
3655,1.000000
2367,0.000000
7325,0.000000
10188,0.000033
5597,0.480779
9963,0.000000
9792,0.000299
4341,0.999898
1666,0.000000
5710,0.000000
5919,0.999998
4741,0.000000
11676,0.000000
3254,0.972672
7691,0.150795
6313,0.999687
7007,0.034563
1784,0.001415
7536,1.000000
2790,0.000178
10698,0.000854
7409,0.000000
3786,0.259145
8044,0.000479
2150,0.000011
884,0.999984
10500,1.000000
2928,1.000000
10270,0.000000
9911,0.996025
2258,0.989920
11182,1.000000
1663,0.706800
5869,1.000000
10425,0.999989
1449,0.999958
8490,0.000009
2193,0.047042
3738,0.000002
8398,1.000000
429,1.000000
7801,0.003223
6599,1.000000
6357,0.995304
3256,0.001317
6177,1.000000
3334,1.000000
8678,0.000000
11826,0.006423
4452,0.999938
11231,0.994286
8750,0.000000
3960,0.999930
7394,0.000043
9115,0.999974
8723,0.000000
9247,0.257632
11782,0.999998
5423,0.000000
1018,1.000000
4727,0.014334
10689,1.000000
9217,0.999871
236,0.995198
456,0.011572
1052,0.999999
10557,0.002465
8020,0.000001
9999,0.000000
1101,0.920688
7446,1.000000
752,1.000000
3480,0.012517
4763,1.000000
10672,0.000325
9128,0.999992
6838,0.000008
1408,0.000000
7957,0.923976
744,0.883778
8778,0.030037
11008,0.000000
3836,0.958664
9069,0.998236
8611,0.999985
673,0.000020
1239,0.000384
689,0.000000
7895,0.000301
2110,1.000000
11200,0.013308
4961,0.000040
7964,0.999762
5684,0.898817
11613,0.661898
4126,1.000000
4523,0.000258
7585,1.000000
3307,0.000009
11288,0.000004
6134,1.000000
9110,0.000000
7200,0.999996
1883,0.000000
5011,0.959488
11924,0.000000
5031,0.059277
7205,0.000000
6551,0.999901
12331,0.000101
3981,0.998169
13,0.000000
10159,0.999929
8564,0.999996
870,1.000000
46,0.957049
750,1.000000
3653,1.000000
12415,0.000197
12484,0.999336
11314,1.000000
11581,0.001180
2374,1.000000
2068,0.000005
11757,0.999981
1066,1.000000
1504,0.000761
11140,1.000000
1509,0.999864
1174,1.000000
9125,0.000001
3447,0.000180
4106,0.000036
10317,1.000000
6315,1.000000
889,0.000000
10101,1.000000
825,0.000000
2484,1.000000
1299,0.000000
3327,1.000000
7095,0.000000
12448,1.000000
7907,0.999994
11172,0.000028
6675,1.000000
4923,0.000000
3326,0.000003
4870,1.000000
3998,0.976290
8466,0.000000
4159,0.000001
11048,0.991723
11185,0.000000
1536,1.000000
7492,0.999997
3128,1.000000
1042,0.043102
7662,1.000000
4163,0.000964
3065,1.000000
6996,0.999998
3339,0.989015
3013,0.040563
5596,0.176623
3029,0.999999
2135,1.000000
3671,0.008161
8989,0.000410
1213,0.000005
911,0.000007
6794,0.567960
10745,0.000225
